ACOT13	6	24667213	24705343	
ACOT2	14	74034274	74042407	
ACOT4	14	74058360	74063250	
ACOT6	14	74083498	74086642	
ACOT8	20	44470310	44486095	
ACOT9	X	23720320	23784642	
ACOX1	17	73937538	73975565	
ACOX2	3	58490813	58523096	
ACOX3	4	8367959	8442500	
ACOXL	2	111490100	111875849	
ACP1	2	264819	278333	
ACP2	11	47260803	47270507	
ACP5	19	11685425	11689851	
ACP6	1	147119122	147142668	
ACPL2	3	140950620	141013798	
ACPP	3	132036161	132087192	
ACPT	19	51293622	51298531	
ACR	22	51176574	51183812	
ACRBP	12	6747191	6756676	
ACRV1	11	125541367	125551068	
ACSBG1	15	78459760	78538080	
ACSBG2	19	6135596	6193162	
ACSF2	17	48503469	48552248	
ACSF3	16	89160167	89222221	
ACSL1	4	185676699	185748022	
ACSL3	2	223725602	223809407	
ACSL5	10	114133726	114188188	
ACSL6	5	131283258	131347829	
ACSM1	16	20634509	20709116	
ACSM2A	16	20462844	20499041	
ACSM2B	16	20547498	20587745	
ACSM3	16	20774974	20808953	
ACSM4	12	7456830	7481370	
ACSM5	16	20420806	20452708	
ACSS1	20	24986818	25039666	
ACSS2	20	33462853	33515819	
ACSS3	12	81470940	81650583	
ACTA1	1	229566942	229569895	
ACTA2	10	90694781	90751197	
ACTBL2	5	56775796	56778686	
ACTC1	15	35080247	35088390	
ACTG1	17	79476947	79479950	
ACTG2	2	74120044	74147042	
ACTL6A	3	179280618	179306246	
ACTL6B	7	100240670	100254134	
ACTL7A	9	111624553	111626085	
ACTL7B	9	111616821	111619289	
ACTL8	1	18081758	18153608	
ACTL9	19	8807701	8809222	
ACTR10	14	58666806	58701800	
ACTR1A	10	104238936	104262532	
ACTR1B	2	98272381	98280620	
ACTR5	20	37377035	37400884	
ACTR6	12	100593815	100618252	
ACTR8	3	53901043	53916279	
ACTRT1	X	127184893	127186432	
ACVR1	2	158592908	158732424	
ACVR1C	2	158388838	158485567	
ACVR2A	2	148602036	148688443	
ACVR2B	3	38495292	38524998	
ACVRL1	12	52301152	52317193	
ACY1	3	52009016	52023263	
ACY3	11	67409976	67418180	
ACYP2	2	54342490	54532487	
ADA	20	43248113	43280433	
ADAD1	4	123300118	123351007	
ADAD2	16	84224694	84230822	
ADAL	15	43622822	43646146	
ADAM11	17	42836349	42859264	
ADAM12	10	127700900	128077074	
ADAM15	1	155023712	155035302	
ADAM17	2	9628565	9695971	
ADAM18	8	39442047	39587633	
ADAM19	5	156822524	157002833	
ADAM2	8	39601204	39695858	
ADAM20	14	70989025	71001782	
ADAM21	14	70924167	70926672	
ADAM22	7	87563408	87832254	
ADAM23	2	207308213	207485901	
ADAM28	8	24151503	24216581	
ADAM29	4	175839459	175899381	
ADAM30	1	120436106	120439168	
ADAM32	8	38965040	39142478	
ADAM33	20	3648567	3662943	
ADAM7	8	24298393	24384533	
ADAM8	10	135075857	135090422	
ADAM9	8	38854338	38962570	
ADAMDEC1	8	24241748	24263576	
ADAMTS1	21	28208556	28217778	
ADAMTS10	19	8645076	8673233	
ADAMTS12	5	33523590	33892347	
ADAMTS13	9	136287070	136324558	
ADAMTS14	10	72432509	72522247	
ADAMTS15	11	130318819	130346582	
ADAMTS16	5	5140393	5320467	
ADAMTS17	15	100511744	100882260	
ADAMTS18	16	77315975	77469061	
ADAMTS19	5	128795908	129074426	
ADAMTS2	5	178537802	178772481	
ADAMTS20	12	43747619	43945774	
ADAMTS3	4	73146636	73434566	
ADAMTS4	1	161159488	161168896	
ADAMTS5	21	28290181	28338882	
ADAMTS7	15	79051495	79103823	
ADAMTS8	11	130274770	130298938	
ADAMTS9	3	64501439	64673726	
ADAMTSL1	9	18473842	18910998	
ADAMTSL3	15	84322788	84708644	
ADAMTSL4	1	150521834	150533463	
ADAMTSL5	19	1504967	1513238	
ADAP2	17	29248648	29286390	
ADAR	1	154554488	154600524	
ADARB1	21	46494443	46646528	
ADARB2	10	1228023	1779720	
ADAT1	16	75633850	75657248	
ADAT2	6	143748076	143771860	
ADAT3	19	1905327	1913494	
ADC	1	33546664	33586180	
ADCK1	14	78266376	78400347	
ADCK2	7	140372903	140395795	
ADCK3	1	227085187	227175296	
ADCK4	19	41197384	41222840	
ADCK5	8	145597691	145618501	
ADCY10	1	167778575	167883503	
ADCY3	2	25041988	25142758	
ADCY4	14	24787505	24804327	
ADCY5	3	123001093	123168655	
ADCY6	12	49159925	49182870	
ADCY7	16	50300377	50352096	
ADCY8	8	131792497	132054722	
ADCY9	16	4012602	4166236	
ADCYAP1R1	7	31092026	31151139	
ADD1	4	2845534	2931853	
ADD2	2	70887277	70995394	
ADD3	10	111765512	111895373	
ADH1A	4	100197474	100212235	
ADH1B	4	100226071	100242606	
ADH4	4	100044758	100065498	
ADH5	4	99992082	100009952	
ADH6	4	100123745	100140744	
ADH7	4	100333368	100356944	
ADHFE1	8	67344668	67381192	
ADI1	2	3501640	3523557	
ADIPOQ	3	186560413	186576302	
ADIPOR1	1	202909901	202927750	
ADIPOR2	12	1800143	1897894	
ADK	10	75910910	76469111	
ADM	11	10326177	10328994	
ADNP2	18	77866865	77898284	
ADORA1	1	203059732	203136583	
ADORA2A	22	24823480	24838378	
ADORA2B	17	15848181	15879110	
ADORA3	1	112025920	112106634	
ADPGK	15	73043660	73076176	
ADPRH	3	119298065	119308842	
ADPRHL1	13	114076210	114107889	
ADPRHL2	1	36554426	36559583	
ADRA1A	8	26605617	26724840	
ADRA1D	20	4201279	4229771	
ADRA2B	2	96778657	96782034	
ADRA2C	4	3768025	3770301	
ADRB1	10	115803756	115806717	
ADRB2	5	148206106	148208246	
ADRB3	8	37820466	37824533	
ADRBK2	22	25960766	26125309	
ADSL	22	40742457	40763058	
ADSS	1	244571746	244615486	
ADSSL1	14	105190473	105213697	
AEBP1	7	44143910	44154211	
AEN	15	89164477	89175563	
AFAP1	4	7760391	7941703	
AFAP1L1	5	148651384	148721415	
AFAP1L2	10	116054533	116164565	
AFF1	4	87856104	88062256	
AFF3	2	100163668	100759087	
AFF4	5	132211021	132299376	
AFG3L2	18	12328893	12377363	
AFM	4	74347350	74369741	
AFMID	17	76183348	76203832	
AFP	4	74301830	74321941	
AFTPH	2	64751415	64820189	
AGA	4	178351874	178363707	
AGAP1	2	236402683	237035248	
AGAP2	12	58118944	58135990	
AGAP3	7	150782904	150841571	
AGAP7	10	51464112	51486377	
AGBL1	15	86685177	87572333	
AGBL2	11	47681093	47736971	
AGBL4	1	48998477	50489635	
AGBL5	2	27274496	27293538	
AGER	6	32148695	32152151	
AGFG2	7	100136798	100165892	
AGGF1	5	76326160	76361109	
AGK	7	141250939	141355094	
AGL	1	100315590	100389629	
AGMAT	1	15898798	15911655	
AGMO	7	15239893	15601690	
AGPAT2	9	139567545	139581925	
AGPAT4	6	161550961	161695143	
AGPAT9	4	84457211	84527078	
AGPS	2	178257322	178408614	
AGR3	7	16898979	16921661	
AGRP	16	67516424	67517766	
AGT	1	230838219	230850093	
AGTPBP1	9	88161405	88356994	
AGTR1	3	148415521	148460845	
AGTR2	X	115301925	115306275	
AGTRAP	1	11796091	11810876	
AGXT	2	241807846	241818587	
AGXT2	5	34998156	35048248	
AHCTF1	1	247002350	247094776	
AHCY	20	32868024	32899658	
AHCYL2	7	128864814	129070102	
AHI1	6	135604620	135818964	
AHNAK	11	62200966	62314357	
AHNAK2	14	105403540	105444744	
AHRR	5	304241	438456	
AHSA2	2	61404503	61414736	
AHSG	3	186330662	186339157	
AHSP	16	31539135	31540174	
AIDA	1	222841305	222886576	
AIF1	6	31582911	31584848	
AIF1L	9	133971813	133998589	
AIFM2	10	71857929	71892740	
AIFM3	22	21319346	21335699	
AIG1	6	143381929	143661491	
AIM1	6	106959680	107018376	
AIM1L	1	26648300	26670626	
AIM2	1	159032224	159046741	
AIMP1	4	107236717	107270433	
AIMP2	7	6048826	6063515	
AIP	11	67250462	67258624	
AIPL1	17	6327007	6338569	
AIRE	21	45705713	45718152	
AJUBA	14	23440333	23451901	
AK1	9	130628709	130640072	
AK2	1	33473535	33502643	
AK3	9	4711105	4742093	
AK4	1	65613182	65697878	
AK5	1	77747686	78025701	
AK7	14	96858398	96955814	
AK8	9	135600915	135754214	
AKAP1	17	55162501	55198760	
AKAP10	17	19807565	19881200	
AKAP11	13	42846239	42897446	
AKAP12	6	151561084	151679742	
AKAP13	15	85923821	86292636	
AKAP14	X	119029750	119054729	
AKAP17A	X	1710436	1721457	
AKAP3	12	4724624	4758263	
AKAP6	14	32798429	33300617	
AKAP7	6	131456756	131604725	
AKAP8	19	15464146	15490653	
AKAP8L	19	15490811	15529849	
AKAP9	7	91570131	91740037	
AKIP1	11	8932636	8941681	
AKNA	9	117096386	117156735	
AKNAD1	1	109358470	109506156	
AKR1A1	1	46016165	46035771	
AKR1B1	7	134127052	134143944	
AKR1B10	7	134212294	134226210	
AKR1B15	7	134233838	134264677	
AKR1C1	10	4934746	5025525	
AKR1C2	10	5029917	5060257	
AKR1C3	10	5119923	5149928	
AKR1C4	10	5237376	5260962	
AKR1CL1	10	5203644	5227194	
AKR1D1	7	137761128	137802782	
AKR1E2	10	4868396	4890304	
AKR7A2	1	19630409	19638690	
AKR7A3	1	19609002	19615794	
AKR7L	1	19592428	19600618	
AKT1S1	19	50372245	50381335	
AKT3	1	243651485	244013480	
ALAD	9	116148547	116163663	
ALAS1	3	52232052	52248393	
ALAS2	X	55035438	55057547	
ALB	4	74269906	74287179	
ALDH16A1	19	49956376	49974355	
ALDH18A1	10	97365646	97416513	
ALDH1A1	9	75515528	75568022	
ALDH1A2	15	58245572	58571512	
ALDH1A3	15	101419531	101456881	
ALDH1B1	9	38392611	38398708	
ALDH1L1	3	125822362	125900079	
ALDH1L2	12	105413518	105478405	
ALDH2	12	112204641	112247832	
ALDH3A1	17	19641247	19651796	
ALDH3A2	17	19551789	19580961	
ALDH3B2	11	67429583	67448721	
ALDH4A1	1	19197876	19229325	
ALDH5A1	6	24495030	24537485	
ALDH6A1	14	74523503	74551246	
ALDH7A1	5	125877483	125931160	
ALDH8A1	6	135238478	135271310	
ALDH9A1	1	165631403	165668150	
ALDOA	16	30064361	30081791	
ALDOB	9	104182810	104198155	
ALDOC	17	26900083	26904332	
ALG1	16	5083911	5135445	
ALG10	12	34175166	34182679	
ALG10B	12	38710330	38717834	
ALG11	13	52586484	52603850	
ALG12	22	50296817	50312156	
ALG13	X	110924296	111003923	
ALG14	1	95448247	95538551	
ALG1L	3	125648068	125655932	
ALG2	9	101979599	101984288	
ALG3	3	183960039	183967386	
ALG6	1	63833211	63904283	
ALG8	11	77811938	77850756	
ALG9	11	111656958	111742074	
ALK	2	29415590	30144482	
ALKBH1	14	78138697	78174413	
ALKBH2	12	109525946	109531327	
ALKBH3	11	43902339	43941812	
ALKBH4	7	102096635	102105373	
ALKBH5	17	18086342	18113318	
ALKBH6	19	36499976	36505191	
ALKBH7	19	6372394	6375090	
ALKBH8	11	107373402	107436522	
ALLC	2	3705735	3750311	
ALMS1	2	73612836	73837096	
ALOX12	17	6899334	6914105	
ALOX12B	17	7975904	7991071	
ALOX15	17	4534147	4545639	
ALOX15B	17	7942285	7952502	
ALOX5	10	45869611	45941611	
ALOXE3	17	7999168	8022415	
ALPI	2	233320783	233324792	
ALPK1	4	113218449	113363812	
ALPK2	18	56148429	56296239	
ALPK3	15	85359861	85416763	
ALPL	1	21835808	21904955	
ALPP	2	233243194	233247649	
ALPPL2	2	233271503	233275474	
ALS2	2	202565227	202645962	
ALS2CL	3	46710629	46735241	
ALS2CR11	2	202352098	202483951	
ALS2CR12	2	202152944	202222171	
AMBN	4	71457923	71473055	
AMBP	9	116822357	116840802	
AMBRA1	11	46417914	46615645	
AMD1	6	111195923	111216966	
AMDHD1	12	96337021	96362420	
AMDHD2	16	2570316	2581473	
AMFR	16	56395314	56459500	
AMH	19	2248616	2252122	
AMHR2	12	53817589	53825368	
AMICA1	11	118064405	118095859	
AMIGO3	3	49754217	49761399	
AMN	14	103388943	103397579	
AMN1	12	31824021	31882158	
AMOT	X	112017681	112084093	
AMOTL1	11	94501458	94609968	
AMOTL2	3	134074666	134094371	
AMPD1	1	115215669	115238289	
AMPD2	1	110162409	110174723	
AMPD3	11	10471818	10529176	
AMPH	7	38423255	38671217	
AMT	3	49454161	49460236	
AMTN	4	71384207	71398509	
AMY2B	1	104097272	104122201	
AMZ1	7	2719106	2756213	
AMZ2	17	66243665	66253347	
ANAPC1	2	112525167	112642317	
ANAPC10	4	145916102	146019415	
ANAPC11	17	79848616	79858917	
ANAPC13	3	134196498	134205608	
ANAPC16	10	73975756	73995668	
ANAPC4	4	25378785	25420170	
ANAPC5	12	121746110	121790315	
ANG	14	21152286	21162395	
ANGEL1	14	77253538	77279333	
ANGEL2	1	213165474	213189218	
ANGPT4	20	853246	897027	
ANGPTL1	1	178818790	178840237	
ANGPTL3	1	63063108	63071880	
ANGPTL4	19	8428985	8439307	
ANGPTL5	11	101761355	101787303	
ANGPTL6	19	10202964	10213522	
ANGPTL7	1	11249348	11256088	
ANK1	8	41510689	41754330	
ANK2	4	113739215	114304946	
ANK3	10	61788109	62493298	
ANKAR	2	190540661	190611425	
ANKDD1A	15	65204051	65251092	
ANKFN1	17	54230786	54589070	
ANKH	5	14704860	14871937	
ANKHD1	5	139781349	139929213	
ANKIB1	7	91875498	92030748	
ANKK1	11	113258463	113271190	
ANKLE1	19	17392404	17398505	
ANKLE2	12	133302204	133338524	
ANKMY1	2	241418789	241500577	
ANKMY2	7	16639351	16685492	
ANKRA2	5	72848110	72861561	
ANKRD1	10	92671803	92681083	
ANKRD11	16	89333988	89557019	
ANKRD12	18	9136708	9285256	
ANKRD13A	12	110437278	110477618	
ANKRD13C	1	70726221	70820467	
ANKRD13D	11	67055968	67070006	
ANKRD16	10	5903530	5931919	
ANKRD2	10	99332148	99343691	
ANKRD22	10	90581839	90611625	
ANKRD23	2	97503599	97509821	
ANKRD24	19	4186217	4224861	
ANKRD26	10	27292995	27389471	
ANKRD27	19	33087863	33166155	
ANKRD29	18	21178840	21242899	
ANKRD30A	10	37414735	37521545	
ANKRD32	5	93954002	94033376	
ANKRD33	12	52281694	52285491	
ANKRD34A	1	145470458	145475696	
ANKRD34B	5	79852524	79866357	
ANKRD35	1	145549180	145568576	
ANKRD36	2	97779183	97930308	
ANKRD37	4	186317588	186321445	
ANKRD39	2	97513672	97523882	
ANKRD42	11	82904731	82967191	
ANKRD45	1	173578650	173639051	
ANKRD49	11	94226745	94232799	
ANKRD50	4	125585157	125633937	
ANKRD53	2	71205460	71212676	
ANKRD54	22	38226812	38240488	
ANKRD55	5	55395457	55529236	
ANKRD6	6	90142839	90343603	
ANKRD7	7	117864662	117882835	
ANKRD9	14	102973129	102976186	
ANKS1A	6	34856992	35059229	
ANKS1B	12	99128412	100378099	
ANKS3	16	4746463	4784300	
ANKS4B	16	21244936	21263800	
ANKS6	9	101494228	101559297	
ANKZF1	2	220094429	220101441	
ANLN	7	36429365	36493450	
ANO1	11	69924358	70035684	
ANO10	3	43407290	43663610	
ANO2	12	5671767	6055448	
ANO3	11	26210779	26684885	
ANO4	12	101111254	101522469	
ANO5	11	22214672	22304953	
ANO6	12	45609753	45834237	
ANO7	2	242127874	242164841	
ANO8	19	17433982	17445688	
ANO9	11	418213	442061	
ANP32D	12	48866398	48866893	
ANPEP	15	90328070	90358144	
ANTXR1	2	69240260	69476509	
ANTXR2	4	80822253	80994676	
ANXA1	9	75766623	75785359	
ANXA10	4	169013616	169108891	
ANXA11	10	81910595	81965378	
ANXA13	8	124692984	124749697	
ANXA2	15	60639283	60690292	
ANXA3	4	79472623	79531625	
ANXA4	2	69969056	70053646	
ANXA5	4	122589060	122618318	
ANXA6	5	150480616	150537493	
ANXA7	10	75135153	75173875	
ANXA9	1	150954443	150968160	
AOAH	7	36552406	36764204	
AOC2	17	40996567	41002774	
AOC3	17	41003151	41010197	
AOX1	2	201450541	201536264	
AP1AR	4	113152843	113191253	
AP1B1	22	29723621	29819218	
AP1G2	14	24028724	24037329	
AP1M2	19	10683297	10698041	
AP1S1	7	100797628	100804608	
AP2A1	19	50270175	50310419	
AP2A2	11	925830	1012289	
AP2B1	17	33913868	34053486	
AP3B1	5	77296299	77590629	
AP3B2	15	83327983	83378716	
AP3D1	19	2100943	2151615	
AP3M1	10	75881474	75910871	
AP3M2	8	42010414	42028751	
AP3S1	5	115177128	115249828	
AP3S2	15	90373781	90437624	
AP4B1	1	114437320	114447742	
AP4E1	15	51200820	51298147	
AP4M1	7	99699130	99707992	
AP4S1	14	31494622	31562868	
APAF1	12	99038869	99129254	
APBA1	9	72042396	72287272	
APBA2	15	29129579	29410568	
APBA3	19	3750828	3761747	
APBB1IP	10	26727082	26856782	
APBB2	4	40811994	41216685	
APBB3	5	139937804	139944324	
APC	5	112043168	112181986	
APC2	19	1450098	1473293	
APCDD1	18	10454575	10488748	
APCDD1L	20	57034107	57090044	
APCS	1	159557565	159558705	
APEH	3	49711385	49721446	
APEX1	14	20923300	20925977	
APH1A	1	150237754	150241753	
APH1B	15	63569703	63601375	
APIP	11	34896686	34938096	
APITD1	1	10490450	10502916	
APITD1-CORT	1	10490109	10512260	
APLF	2	68694643	68807344	
APLP1	19	36358751	36370740	
APLP2	11	129939739	130014749	
APOA1	11	116706417	116708716	
APOA1BP	1	156561504	156564141	
APOA2	1	161192032	161193468	
APOA4	11	116691369	116694072	
APOA5	11	116660033	116663186	
APOB	2	21224251	21266995	
APOBEC1	12	7801946	7818539	
APOBEC2	6	41020993	41032300	
APOBEC3A	22	39348706	39359238	
APOBEC3B	22	39378302	39388859	
APOBEC3C	22	39410038	39414898	
APOBEC3D	22	39410318	39429306	
APOBEC3F	22	39436559	39449965	
APOBEC3G	22	39436874	39483798	
APOBEC3H	22	39493179	39500122	
APOBEC4	1	183615491	183622498	
APOC1	19	45417454	45422656	
APOC2	19	45450410	45452872	
APOC3	11	116700558	116703838	
APOC4	19	45445445	45452870	
APOD	3	195295523	195311126	
APOF	12	56754303	56756657	
APOH	17	64208101	64225585	
APOL1	22	36649006	36663626	
APOL2	22	36622206	36636050	
APOL3	22	36536322	36562275	
APOL4	22	36585127	36600929	
APOL5	22	36113869	36125580	
APOL6	22	36044392	36057454	
APOLD1	12	12878815	12944450	
APOM	6	31620143	31626037	
APOPT1	14	104029249	104058574	
APP	21	27252811	27543496	
APPL1	3	57261715	57307546	
APPL2	12	105567024	105630066	
APRT	16	88875697	88878402	
APTX	9	32972554	33001689	
AQP1	7	30892960	30965181	
AQP10	1	154293542	154297851	
AQP11	11	77300630	77321450	
AQP12A	2	241631212	241637950	
AQP2	12	50344479	50352714	
AQP3	9	33441102	33447659	
AQP5	12	50355603	50359514	
AQP6	12	50360972	50369716	
AQP7	9	33384715	33402693	
AQP8	16	25227002	25240311	
AQP9	15	58430318	58478160	
AQR	15	35147682	35262090	
ARAF	X	47420466	47431349	
ARAP1	11	72396064	72504694	
ARAP2	4	36067570	36246181	
ARAP3	5	141032918	141061838	
ARF5	7	127228349	127231809	
ARFGAP1	20	61904087	61921192	
ARFGAP3	22	43192458	43253458	
ARFGEF1	8	68085697	68255962	
ARFGEF2	20	47538377	47653280	
ARFIP1	4	153701039	153833559	
ARFIP2	11	6496860	6502716	
ARFRP1	20	62329946	62339405	
ARG1	6	131894234	131905522	
ARG2	14	68086465	68118487	
ARGFX	3	121289501	121305531	
ARHGAP1	11	46698580	46722199	
ARHGAP10	4	148653164	148993981	
ARHGAP11A	15	32907295	32932200	
ARHGAP11B	15	30918829	30931063	
ARHGAP12	10	32094315	32217792	
ARHGAP15	2	143848881	144525971	
ARHGAP17	16	24930656	25026725	
ARHGAP18	6	129897227	130031420	
ARHGAP19	10	98757745	99052463	
ARHGAP20	11	110447716	110583962	
ARHGAP21	10	24872488	25012647	
ARHGAP22	10	49654027	49860711	
ARHGAP24	4	86396217	86923873	
ARHGAP26	5	142149899	142608626	
ARHGAP27	17	43471225	43511837	
ARHGAP28	18	6729667	6915765	
ARHGAP29	1	94637257	94703239	
ARHGAP30	1	161016688	161039810	
ARHGAP32	11	128834905	129062143	
ARHGAP33	19	36266367	36279774	
ARHGAP35	19	47421883	47508384	
ARHGAP39	8	145754513	145911244	
ARHGAP4	X	153172771	153191764	
ARHGAP44	17	12692806	12895010	
ARHGAP5	14	32546123	32628984	
ARHGAP8	22	45098305	45258715	
ARHGAP9	12	57865988	57882647	
ARHGDIG	16	330556	333053	
ARHGEF1	19	42387178	42411656	
ARHGEF10	8	1772092	1906857	
ARHGEF10L	1	17866280	18024419	
ARHGEF11	1	156904582	157015212	
ARHGEF12	11	120207737	120360695	
ARHGEF15	17	8213551	8225879	
ARHGEF16	1	3370940	3397727	
ARHGEF17	11	73019284	73080186	
ARHGEF18	19	7459949	7537413	
ARHGEF19	1	16524549	16539190	
ARHGEF2	1	155916595	155959914	
ARHGEF25	12	58003913	58011076	
ARHGEF26	3	153838742	153975666	
ARHGEF3	3	56761396	57113386	
ARHGEF35	7	143883126	143991280	
ARHGEF37	5	148960986	149014581	
ARHGEF38	4	106473727	106602120	
ARHGEF4	2	131594978	131804886	
ARHGEF40	14	21538379	21558449	
ARHGEF5	7	144052383	144077775	
ARHGEF7	13	111766916	111958134	
ARHGEF9	X	62854797	63005476	
ARID1A	1	27022474	27108645	
ARID3B	15	74833468	74890522	
ARID3C	9	34621326	34628154	
ARID4A	14	58765053	58840655	
ARID4B	1	235330160	235491584	
ARID5A	2	97202436	97218425	
ARIH2	3	48956204	49023865	
ARL10	5	175792421	175808962	
ARL11	13	50202385	50208058	
ARL13A	X	100224650	100245845	
ARL13B	3	93698933	93774562	
ARL14	3	160394898	160396283	
ARL15	5	53180564	53606453	
ARL16	17	79648154	79651004	
ARL2	11	64781535	64789706	
ARL2BP	16	57278960	57287566	
ARL5A	2	152655266	152685052	
ARL6	3	97483322	97517423	
ARL6IP4	12	123464557	123467506	
ARL6IP5	3	69134045	69155267	
ARL6IP6	2	153574378	153617817	
ARL9	4	57371459	57390664	
ARMC1	8	66514644	66546492	
ARMC10	7	102715278	102740255	
ARMC12	6	35704759	35716906	
ARMC2	6	109169569	109295236	
ARMC3	10	23216903	23326568	
ARMC4	10	28064065	28288027	
ARMC5	16	31469351	31478537	
ARMC6	19	19144334	19170360	
ARMC7	17	73105997	73126410	
ARMC9	2	232063210	232209964	
ARMCX5	X	101854046	101859137	
ARMS2	10	124214119	124216918	
ARNT2	15	80696643	80890328	
ARNTL2	12	27485737	27576291	
ARPC1A	7	98923471	98985837	
ARPC1B	7	98972248	98992474	
ARPC4-TTLL3	3	9834748	9877135	
ARPP19	15	52839192	52862130	
ARPP21	3	35681031	35836038	
ARR3	X	69488105	69501740	
ARRB2	17	4613734	4624844	
ARRDC1	9	140500056	140509860	
ARRDC2	19	18111891	18124961	
ARRDC4	15	98462734	98517118	
ARRDC5	19	4890399	4902929	
ARSA	22	51063396	51066657	
ARSB	5	78072982	78281960	
ARSD	X	2821961	2847442	
ARSE	X	2852649	2886336	
ARSF	X	2959462	3030817	
ARSG	17	66255273	66418922	
ARSH	X	2924604	2951662	
ARSI	5	149675856	149682566	
ARSJ	4	114821390	114900907	
ARSK	5	94890728	94940818	
ART1	11	3666311	3685696	
ART3	4	76932303	77034005	
ART4	12	14978453	14996479	
ART5	11	3659683	3663596	
ARTN	1	44398942	44402963	
ARV1	1	231114745	231136391	
ARVCF	22	19957369	20004381	
